Tools,Port 2: NDI 8700339  s/n:34801403,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 3: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10127,1,OK,0.2792368,0.454268,-0.2509827,0.8078831,56.67,78.389,-1408.906,0.224756,4,OK,56.704,78.246,-1408.942,OK,61.329,30.933,-1394.392,OK,109.13,20.505,-1368.321,OK,110.838,83.449,-1383.405,Port 3: NDI 8700340  s/n:34802401,10127,1,OK,0.8087362,0.168134,-0.5564295,0.0897931,-23.844,-125.263,-1367.719,0.2954868,4,OK,-23.818,-125.133,-1367.998,OK,-67.106,-143.909,-1351.121,OK,-119.2,-139.295,-1331.072,OK,-133.147,-198.702,-1328.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10130,1,OK,0.279482,0.4546052,-0.2507287,0.8076875,56.648,78.369,-1408.904,0.2177938,4,OK,56.69,78.225,-1408.941,OK,61.324,30.911,-1394.365,OK,109.128,20.495,-1368.364,OK,110.837,83.437,-1383.457,Port 3: NDI 8700340  s/n:34802401,10130,1,OK,0.7895515,0.1705827,-0.5819272,0.094184,-27.641,-126.53,-1376.672,0.3181132,4,OK,-27.602,-126.393,-1376.964,OK,-71.739,-145.52,-1363.027,OK,-125.072,-141.364,-1346.311,OK,-138.887,-200.855,-1344.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10133,1,OK,0.279201,0.4540827,-0.2509951,0.8079958,56.672,78.367,-1408.915,0.2259711,4,OK,56.698,78.225,-1408.941,OK,61.325,30.917,-1394.409,OK,109.119,20.486,-1368.288,OK,110.832,83.429,-1383.398,Port 3: NDI 8700340  s/n:34802401,10133,1,OK,0.7706654,0.1557682,-0.6097033,0.1003644,-32.281,-123.576,-1385.222,0.3770897,4,OK,-32.226,-123.458,-1385.575,OK,-77.478,-141.702,-1374.278,OK,-131.807,-136.578,-1361.593,OK,-146.533,-195.871,-1360.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10136,1,OK,0.2793825,0.4544194,-0.2508806,0.8077793,56.66,78.389,-1408.885,0.224743,4,OK,56.697,78.236,-1408.93,OK,61.324,30.936,-1394.349,OK,109.12,20.51,-1368.334,OK,110.844,83.449,-1383.4,Port 3: NDI 8700340  s/n:34802401,10136,1,OK,0.7539029,0.1285136,-0.6357668,0.1044757,-37.034,-117.416,-1392.946,0.4635591,4,OK,-36.924,-117.31,-1393.384,OK,-83.404,-133.709,-1384.324,OK,-138.309,-126.509,-1375.708,OK,-155.052,-185.223,-1373.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10139,1,OK,0.2792593,0.4545441,-0.2510195,0.8077085,56.647,78.385,-1408.858,0.2238935,4,OK,56.695,78.228,-1408.875,OK,61.315,30.924,-1394.367,OK,109.112,20.501,-1368.325,OK,110.829,83.439,-1383.395,Port 3: NDI 8700340  s/n:34802401,10139,1,OK,0.7391537,0.0802351,-0.6587037,0.1154276,-41.925,-107.496,-1399.78,0.4250553,4,OK,-41.771,-107.411,-1400.175,OK,-89.498,-120.978,-1393.187,OK,-144.457,-110.634,-1388.804,OK,-164.218,-168.103,-1382.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10142,1,OK,0.2794166,0.45431,-0.2508078,0.8078516,56.657,78.37,-1408.895,0.2260595,4,OK,56.693,78.226,-1408.938,OK,61.311,30.923,-1394.354,OK,109.123,20.49,-1368.307,OK,110.829,83.437,-1383.406,Port 3: NDI 8700340  s/n:34802401,10142,1,OK,0.7266104,0.0294353,-0.674738,0.1260937,-45.528,-97.077,-1405.148,0.4406637,4,OK,-45.339,-97.023,-1405.553,OK,-94.023,-107.633,-1400.111,OK,-148.515,-94.324,-1399.681,OK,-171.575,-150.016,-1390.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10145,1,OK,0.2791753,0.4542445,-0.2509497,0.8079278,56.655,78.373,-1408.886,0.2266115,4,OK,56.688,78.226,-1408.922,OK,61.317,30.923,-1394.372,OK,109.121,20.494,-1368.293,OK,110.821,83.444,-1383.38,Port 3: NDI 8700340  s/n:34802401,10145,1,OK,0.7142635,-0.0317184,-0.6853413,0.1383069,-48.441,-84.69,-1410.592,0.3328612,4,OK,-48.231,-84.655,-1410.872,OK,-97.713,-91.786,-1407.232,OK,-151.13,-75.257,-1410.668,OK,-178.214,-128.179,-1396.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10148,1,OK,0.2794059,0.4544739,-0.2508385,0.8077536,56.646,78.381,-1408.855,0.2242041,4,OK,56.692,78.231,-1408.886,OK,61.309,30.93,-1394.33,OK,109.119,20.5,-1368.296,OK,110.823,83.443,-1383.39,Port 3: NDI 8700340  s/n:34802401,10148,1,OK,0.7017686,-0.0956857,-0.6898241,0.1500259,-50.083,-71.767,-1415.826,0.3089964,4,OK,-49.878,-71.768,-1416.071,OK,-99.828,-75.241,-1413.961,OK,-151.755,-55.756,-1421.401,OK,-182.989,-105.018,-1403.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10151,1,OK,0.2793323,0.4543455,-0.250923,0.807825,56.65,78.367,-1408.869,0.2259057,4,OK,56.686,78.217,-1408.906,OK,61.307,30.915,-1394.347,OK,109.112,20.482,-1368.296,OK,110.828,83.43,-1383.379,Port 3: NDI 8700340  s/n:34802401,10151,1,OK,0.690964,-0.1576822,-0.6876234,0.1577311,-50.436,-58.66,-1420.551,0.3060467,4,OK,-50.24,-58.692,-1420.775,OK,-100.346,-58.398,-1420.007,OK,-150.446,-36.232,-1430.959,OK,-185.709,-81.035,-1409.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10154,1,OK,0.2793758,0.4544711,-0.2508331,0.8077673,56.64,78.366,-1408.854,0.2235819,4,OK,56.683,78.212,-1408.88,OK,61.304,30.911,-1394.337,OK,109.111,20.487,-1368.291,OK,110.825,83.439,-1383.389,Port 3: NDI 8700340  s/n:34802401,10154,1,OK,0.6842702,-0.2111298,-0.6796296,0.1590663,-49.58,-46.154,-1423.984,0.3008586,4,OK,-49.392,-46.19,-1424.162,OK,-99.356,-42.282,-1424.434,OK,-147.53,-17.637,-1437.827,OK,-186.262,-57.779,-1413.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10157,1,OK,0.2792659,0.4544746,-0.2510044,0.8077501,56.645,78.388,-1408.859,0.2227014,4,OK,56.686,78.24,-1408.878,OK,61.309,30.925,-1394.369,OK,109.112,20.498,-1368.304,OK,110.824,83.446,-1383.392,Port 3: NDI 8700340  s/n:34802401,10157,1,OK,0.6776716,-0.2682046,-0.6650902,0.1627344,-47.497,-33.291,-1427.181,0.3197172,4,OK,-47.29,-33.356,-1427.368,OK,-96.831,-25.694,-1428.411,OK,-142.973,1.205,-1444.412,OK,-184.677,-33.41,-1416.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10160,1,OK,0.2794569,0.4546692,-0.2508808,0.8076129,56.633,78.381,-1408.857,0.2241343,4,OK,56.679,78.226,-1408.894,OK,61.298,30.921,-1394.333,OK,109.109,20.493,-1368.346,OK,110.829,83.436,-1383.406,Port 3: NDI 8700340  s/n:34802401,10160,1,OK,0.6730828,-0.3177781,-0.6466659,0.1667329,-44.747,-22.119,-1429.442,0.3251525,4,OK,-44.565,-22.218,-1429.669,OK,-93.446,-11.265,-1431.087,OK,-137.744,17.421,-1449.267,OK,-181.533,-11.953,-1418.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10163,1,OK,0.2794667,0.454302,-0.2507845,0.807846,56.646,78.364,-1408.882,0.2249781,4,OK,56.68,78.216,-1408.913,OK,61.298,30.915,-1394.35,OK,109.105,20.487,-1368.282,OK,110.827,83.433,-1383.402,Port 3: NDI 8700340  s/n:34802401,10163,1,OK,0.6723014,-0.3513442,-0.6294968,0.1682315,-42.17,-14.046,-1430.477,0.36972,4,OK,-42.022,-14.151,-1430.761,OK,-90.245,-0.756,-1432.11,OK,-133.265,29.146,-1451.387,OK,-178.07,3.854,-1418.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10166,1,OK,0.2793392,0.454503,-0.250919,0.8077353,56.637,78.386,-1408.852,0.2253408,4,OK,56.679,78.234,-1408.891,OK,61.304,30.932,-1394.331,OK,109.109,20.503,-1368.313,OK,110.818,83.441,-1383.378,Port 3: NDI 8700340  s/n:34802401,10166,1,OK,0.6736445,-0.3679325,-0.6182555,0.1690828,-40.552,-9.739,-1430.087,0.3786515,4,OK,-40.381,-9.855,-1430.38,OK,-88.278,4.855,-1431.508,OK,-130.641,35.443,-1451.083,OK,-175.763,12.292,-1417.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10169,1,OK,0.2794744,0.4544941,-0.2507659,0.8077411,56.637,78.374,-1408.859,0.2255824,4,OK,56.673,78.231,-1408.907,OK,61.297,30.922,-1394.315,OK,109.117,20.495,-1368.302,OK,110.822,83.438,-1383.39,Port 3: NDI 8700340  s/n:34802401,10169,1,OK,0.6772668,-0.3693519,-0.6130161,0.1705874,-40.166,-9.037,-1428.444,0.3734699,4,OK,-40.015,-9.163,-1428.735,OK,-87.823,5.791,-1429.322,OK,-130.292,36.534,-1448.491,OK,-175.1,13.669,-1414.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10172,1,OK,0.279436,0.4543479,-0.2507583,0.807839,56.638,78.364,-1408.876,0.2221074,4,OK,56.673,78.22,-1408.917,OK,61.301,30.914,-1394.332,OK,109.104,20.489,-1368.29,OK,110.816,83.435,-1383.395,Port 3: NDI 8700340  s/n:34802401,10172,1,OK,0.6841867,-0.3565924,-0.611984,0.1737988,-40.931,-11.686,-1425.081,0.3762601,4,OK,-40.742,-11.815,-1425.371,OK,-88.846,2.339,-1424.911,OK,-132.159,32.704,-1442.803,OK,-175.969,8.469,-1408.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10175,1,OK,0.2794448,0.4545869,-0.2508198,0.8076824,56.628,78.377,-1408.849,0.2196854,4,OK,56.674,78.225,-1408.863,OK,61.299,30.923,-1394.343,OK,109.101,20.496,-1368.298,OK,110.815,83.441,-1383.411,Port 3: NDI 8700340  s/n:34802401,10175,1,OK,0.6945004,-0.3308794,-0.6133743,0.1787737,-42.43,-17.51,-1419.515,0.3526697,4,OK,-42.273,-17.627,-1419.797,OK,-90.802,-5.232,-1417.75,OK,-135.543,24.201,-1433.533,OK,-177.63,-2.901,-1398.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10178,1,OK,0.2794198,0.4544785,-0.250817,0.8077529,56.63,78.381,-1408.856,0.2212581,4,OK,56.673,78.23,-1408.876,OK,61.295,30.924,-1394.341,OK,109.097,20.505,-1368.29,OK,110.817,83.45,-1383.399,Port 3: NDI 8700340  s/n:34802401,10178,1,OK,0.7095133,-0.2919106,-0.6151232,0.1816661,-43.892,-25.879,-1411.891,0.3233702,4,OK,-43.68,-25.976,-1412.137,OK,-92.744,-16.103,-1407.986,OK,-139.273,12.049,-1420.46,OK,-178.87,-19.127,-1386.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10181,1,OK,0.2794274,0.4543443,-0.2508351,0.8078201,56.636,78.373,-1408.863,0.2243615,4,OK,56.672,78.221,-1408.898,OK,61.293,30.923,-1394.331,OK,109.095,20.492,-1368.283,OK,110.817,83.438,-1383.381,Port 3: NDI 8700340  s/n:34802401,10181,1,OK,0.7275868,-0.2455431,-0.6138161,0.1831825,-44.673,-35.89,-1403.148,0.2845584,4,OK,-44.456,-35.97,-1403.327,OK,-93.72,-29.041,-1396.714,OK,-142.139,-2.555,-1405.028,OK,-178.578,-38.252,-1371.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10184,1,OK,0.2790628,0.4544786,-0.2511242,0.8077808,56.631,78.384,-1408.859,0.2302412,4,OK,56.667,78.225,-1408.874,OK,61.301,30.928,-1394.395,OK,109.107,20.498,-1368.312,OK,110.811,83.438,-1383.378,Port 3: NDI 8700340  s/n:34802401,10184,1,OK,0.7423736,-0.2029751,-0.6110872,0.1850811,-44.573,-45.619,-1395.638,0.3131829,4,OK,-44.343,-45.677,-1395.879,OK,-93.595,-41.635,-1386.87,OK,-143.492,-17.099,-1391.694,OK,-176.86,-56.645,-1359.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10187,1,OK,0.2792731,0.4544511,-0.2509636,0.8077735,56.631,78.383,-1408.839,0.2269814,4,OK,56.675,78.226,-1408.874,OK,61.296,30.929,-1394.322,OK,109.097,20.504,-1368.296,OK,110.81,83.441,-1383.354,Port 3: NDI 8700340  s/n:34802401,10187,1,OK,0.7499156,-0.1754655,-0.6087676,0.190369,-44.153,-52.868,-1390.983,0.3003984,4,OK,-43.935,-52.926,-1391.222,OK,-93.052,-51.069,-1380.887,OK,-143.96,-28.298,-1383.584,OK,-174.922,-70.234,-1352.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10190,1,OK,0.2793693,0.4542714,-0.2508455,0.807878,56.633,78.372,-1408.866,0.221537,4,OK,56.664,78.228,-1408.905,OK,61.294,30.922,-1394.333,OK,109.09,20.49,-1368.271,OK,110.806,83.441,-1383.374,Port 3: NDI 8700340  s/n:34802401,10190,1,OK,0.7519667,-0.1624017,-0.6073664,0.1981862,-43.899,-57.361,-1389.071,0.2999157,4,OK,-43.679,-57.41,-1389.319,OK,-92.694,-56.964,-1378.35,OK,-144.211,-35.476,-1380.226,OK,-173.69,-78.598,-1348.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10193,1,OK,0.2793294,0.4542679,-0.2508468,0.8078934,56.638,78.375,-1408.887,0.2218586,4,OK,56.673,78.229,-1408.92,OK,61.302,30.923,-1394.359,OK,109.096,20.501,-1368.291,OK,110.809,83.444,-1383.396,Port 3: NDI 8700340  s/n:34802401,10193,1,OK,0.7511429,-0.1569756,-0.6079912,0.2036901,-43.9,-59.754,-1388.778,0.2993228,4,OK,-43.687,-59.806,-1389.031,OK,-92.672,-60.121,-1377.944,OK,-144.523,-39.42,-1379.709,OK,-173.254,-83.05,-1348.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10196,1,OK,0.2789638,0.4540607,-0.2511084,0.8080549,56.646,78.373,-1408.883,0.2298329,4,OK,56.674,78.226,-1408.926,OK,61.302,30.914,-1394.376,OK,109.099,20.496,-1368.279,OK,110.804,83.447,-1383.335,Port 3: NDI 8700340  s/n:34802401,10196,1,OK,0.7497087,-0.1545903,-0.6094838,0.2063207,-43.983,-60.958,-1388.951,0.3082417,4,OK,-43.776,-61.013,-1389.219,OK,-92.777,-61.711,-1378.19,OK,-144.791,-41.432,-1380.093,OK,-173.221,-85.29,-1348.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10199,1,OK,0.279263,0.454248,-0.2509358,0.8078999,56.642,78.374,-1408.886,0.2232191,4,OK,56.673,78.224,-1408.922,OK,61.304,30.923,-1394.365,OK,109.094,20.494,-1368.297,OK,110.815,83.443,-1383.383,Port 3: NDI 8700340  s/n:34802401,10199,1,OK,0.749743,-0.152984,-0.610113,0.205532,-44.041,-61.276,-1389.164,0.2952214,4,OK,-43.821,-61.315,-1389.405,OK,-92.829,-62.132,-1378.49,OK,-144.874,-41.887,-1380.265,OK,-173.299,-85.87,-1349.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10202,1,OK,0.2791414,0.4541502,-0.2510264,0.8079687,56.645,78.37,-1408.889,0.2258218,4,OK,56.678,78.223,-1408.922,OK,61.301,30.916,-1394.381,OK,109.097,20.486,-1368.286,OK,110.805,83.438,-1383.372,Port 3: NDI 8700340  s/n:34802401,10202,1,OK,0.7502556,-0.1530024,-0.610099,0.2036813,-44.012,-60.902,-1389.11,0.3083195,4,OK,-43.799,-60.952,-1389.375,OK,-92.814,-61.619,-1378.386,OK,-144.773,-41.22,-1380.177,OK,-173.334,-85.216,-1349.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10205,1,OK,0.2793254,0.4542167,-0.2508579,0.80792,56.641,78.365,-1408.893,0.2250326,4,OK,56.673,78.222,-1408.929,OK,61.295,30.915,-1394.366,OK,109.101,20.487,-1368.286,OK,110.809,83.435,-1383.395,Port 3: NDI 8700340  s/n:34802401,10205,1,OK,0.75079,-0.1558474,-0.6096513,0.200876,-44.016,-59.647,-1389.317,0.3113139,4,OK,-43.798,-59.695,-1389.576,OK,-92.819,-59.962,-1378.645,OK,-144.628,-39.175,-1380.451,OK,-173.563,-82.867,-1349.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10208,1,OK,0.2793804,0.4542889,-0.2507816,0.8078841,56.638,78.376,-1408.882,0.222187,4,OK,56.671,78.236,-1408.926,OK,61.301,30.92,-1394.337,OK,109.101,20.507,-1368.291,OK,110.813,83.447,-1383.389,Port 3: NDI 8700340  s/n:34802401,10208,1,OK,0.7508744,-0.160592,-0.6087629,0.1995132,-43.938,-58.127,-1389.356,0.2914202,4,OK,-43.72,-58.17,-1389.598,OK,-92.762,-58.005,-1378.751,OK,-144.382,-36.76,-1380.709,OK,-173.7,-80.072,-1349.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10211,1,OK,0.2793132,0.4540082,-0.2507979,0.8080601,56.652,78.362,-1408.909,0.2251405,4,OK,56.678,78.222,-1408.955,OK,61.303,30.919,-1394.36,OK,109.101,20.491,-1368.265,OK,110.81,83.442,-1383.383,Port 3: NDI 8700340  s/n:34802401,10211,1,OK,0.7517513,-0.1632311,-0.6075388,0.1977935,-43.809,-57.049,-1389.094,0.2983354,4,OK,-43.589,-57.102,-1389.342,OK,-92.616,-56.571,-1378.417,OK,-144.113,-35.019,-1380.356,OK,-173.65,-78.053,-1348.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10214,1,OK,0.2792327,0.4543137,-0.2509888,0.8078569,56.643,78.382,-1408.879,0.2281644,4,OK,56.677,78.231,-1408.91,OK,61.298,30.928,-1394.374,OK,109.106,20.498,-1368.301,OK,110.817,83.445,-1383.383,Port 3: NDI 8700340  s/n:34802401,10214,1,OK,0.7534174,-0.1620444,-0.6064066,0.1958949,-43.643,-56.855,-1388.625,0.3236045,4,OK,-43.427,-56.909,-1388.909,OK,-92.406,-56.296,-1377.715,OK,-143.854,-34.627,-1379.446,OK,-173.4,-77.712,-1348.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10217,1,OK,0.2793046,0.4540544,-0.2508853,0.80801,56.654,78.37,-1408.903,0.2241193,4,OK,56.689,78.227,-1408.957,OK,61.308,30.922,-1394.346,OK,109.094,20.495,-1368.291,OK,110.809,83.439,-1383.373,Port 3: NDI 8700340  s/n:34802401,10217,1,OK,0.7544457,-0.1599764,-0.6058708,0.1952943,-43.503,-57.201,-1388.191,0.3015246,4,OK,-43.282,-57.251,-1388.443,OK,-92.232,-56.748,-1377.201,OK,-143.72,-35.094,-1378.652,OK,-173.134,-78.361,-1347.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
